Id	id_lot	nb_piece	typologie	prix_tva_reduite	prix_tva_normale	prix_HT	prix_m2_HT	prix_m2_TTC	orientation	exterieur	balcony	garden	parking	ville	departement	date_fin_programme	adresse_entiere	date_extraction	surface	etage	nom_programme	promoteur	index
895	44_2_LesAllesGutenberg_Bouygues	2	Appartement		218000.0	181666.67	4100.83	4920.99	NO	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	44.3	2.0	Les Alles Gutenberg	Bouygues	895.0
899	44_3_LesAllesGutenberg_Bouygues	2	Appartement		224000.0	186666.67	4213.69	5056.43	NE	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	44.3	3.0	Les Alles Gutenberg	Bouygues	899.0
900	45_3_LesAllesGutenberg_Bouygues	2	Appartement		227000.0	189166.67	4175.86	5011.04	SE	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	45.3	3.0	Les Alles Gutenberg	Bouygues	900.0
904	45_1__1_LesAllesGutenberg_Bouygues	2	Appartement		228000.0	190000.0	4166.67	5000.0	SO	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	45.6	1.0	Les Alles Gutenberg	Bouygues	904.0
905	45_2__1_LesAllesGutenberg_Bouygues	2	Appartement		228000.0	190000.0	4166.67	5000.0	SO	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	45.6	2.0	Les Alles Gutenberg	Bouygues	905.0
908	45_1__2_LesAllesGutenberg_Bouygues	2	Appartement		235000.0	195833.33	4275.84	5131.0	O	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	45.8	1.0	Les Alles Gutenberg	Bouygues	908.0
909	45_2__2_LesAllesGutenberg_Bouygues	2	Appartement		235000.0	195833.33	4275.84	5131.0	O	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	45.8	2.0	Les Alles Gutenberg	Bouygues	909.0
910	45_3__1_LesAllesGutenberg_Bouygues	2	Appartement		235000.0	195833.33	4294.59	5153.51	SO	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	45.6	3.0	Les Alles Gutenberg	Bouygues	910.0
912	45_3__2_LesAllesGutenberg_Bouygues	2	Appartement		241000.0	200833.33	4385.01	5262.01	O	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	45.8	3.0	Les Alles Gutenberg	Bouygues	912.0
913	45_4_LesAllesGutenberg_Bouygues	2	Appartement		241000.0	200833.33	4404.24	5285.09	SO	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	45.6	4.0	Les Alles Gutenberg	Bouygues	913.0
914	67_1_LesAllesGutenberg_Bouygues	3	Appartement	243529.0	276999.8104	230833.18	3440.14	4128.16	NO	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	67.1	1.0	Les Alles Gutenberg	Bouygues	914.0
915	67_2_LesAllesGutenberg_Bouygues	3	Appartement	243529.0	276999.8104	230833.18	3440.14	4128.16	NO	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	67.1	2.0	Les Alles Gutenberg	Bouygues	915.0
916	45_4__1_LesAllesGutenberg_Bouygues	2	Appartement		248000.0	206666.67	4512.37	5414.85	O	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	45.8	4.0	Les Alles Gutenberg	Bouygues	916.0
917	67_3_LesAllesGutenberg_Bouygues	3	Appartement	249683.0	283999.6209	236666.35	3527.07	4232.48	NO	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	67.1	3.0	Les Alles Gutenberg	Bouygues	917.0
918	67_4_LesAllesGutenberg_Bouygues	3	Appartement	256717.0	292000.3791	243333.65	3626.43	4351.72	NO	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	67.1	4.0	Les Alles Gutenberg	Bouygues	918.0
919	73_5_LesAllesGutenberg_Bouygues	4	Appartement	260233.0	295999.6209	246666.35	3356.0	4027.21	SO	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	73.5	5.0	Les Alles Gutenberg	Bouygues	919.0
920	73_6_LesAllesGutenberg_Bouygues	4	Appartement	267267.0	304000.3791	253333.65	3446.72	4136.06	SO	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	73.5	6.0	Les Alles Gutenberg	Bouygues	920.0
924	84_5_LesAllesGutenberg_Bouygues	4	Appartement	283092.0	322000.3791	268333.65	3190.65	3828.78	NO	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	84.1	5.0	Les Alles Gutenberg	Bouygues	924.0
926	84_6_LesAllesGutenberg_Bouygues	4	Appartement	291004.0	330999.8104	275833.18	3279.82	3935.79	NO	0	1	0	1	Schiltigheim	67	mai 2024	AVENUE DE LA 2E DIVISION BLINDEE 67300 Schiltigheim	2021-11-08	84.1	6.0	Les Alles Gutenberg	Bouygues	926.0
929	40_2_LESMOULINSBECKER_Bouygues	2	Appartement		204000.0	170000.0	4176.9	5012.29	NO	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	40.7	2.0	LES MOULINS BECKER	Bouygues	929.0
930	40_3_LESMOULINSBECKER_Bouygues	2	Appartement		209000.0	174166.67	4279.28	5135.14	NO	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	40.7	3.0	LES MOULINS BECKER	Bouygues	930.0
932	60_1_LESMOULINSBECKER_Bouygues	3	Appartement		249000.0	207500.0	3429.75	4115.7	SO	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	60.5	1.0	LES MOULINS BECKER	Bouygues	932.0
933	60_1__1_LESMOULINSBECKER_Bouygues	3	Appartement		255000.0	212500.0	3518.21	4221.85	NO	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	60.4	1.0	LES MOULINS BECKER	Bouygues	933.0
934	60_2_LESMOULINSBECKER_Bouygues	3	Appartement		255000.0	212500.0	3512.4	4214.88	SO	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	60.5	2.0	LES MOULINS BECKER	Bouygues	934.0
936	60_2__1_LESMOULINSBECKER_Bouygues	3	Appartement		261000.0	217500.0	3600.99	4321.19	NO	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	60.4	2.0	LES MOULINS BECKER	Bouygues	936.0
937	60_3_LESMOULINSBECKER_Bouygues	3	Appartement		261000.0	217500.0	3589.11	4306.93	SO	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	60.6	3.0	LES MOULINS BECKER	Bouygues	937.0
938	60_3__1_LESMOULINSBECKER_Bouygues	3	Appartement		267000.0	222500.0	3677.69	4413.22	NO	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	60.5	3.0	LES MOULINS BECKER	Bouygues	938.0
939	62_1_LESMOULINSBECKER_Bouygues	3	Appartement		272000.0	226666.67	3620.87	4345.05	SE	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	62.6	1.0	LES MOULINS BECKER	Bouygues	939.0
941	74_2_LESMOULINSBECKER_Bouygues	4	Appartement		303000.0	252500.0	3371.16	4045.39	SE	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	74.9	2.0	LES MOULINS BECKER	Bouygues	941.0
942	74_3_LESMOULINSBECKER_Bouygues	4	Appartement		310000.0	258333.33	3458.28	4149.93	SE	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	74.7	3.0	LES MOULINS BECKER	Bouygues	942.0
943	74_4_LESMOULINSBECKER_Bouygues	4	Appartement		318000.0	265000.0	3542.78	4251.34	SE	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	74.8	4.0	LES MOULINS BECKER	Bouygues	943.0
945	84_2_LESMOULINSBECKER_Bouygues	4	Appartement		323000.0	269166.67	3189.18	3827.01	SO	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	84.4	2.0	LES MOULINS BECKER	Bouygues	945.0
946	74_5_LESMOULINSBECKER_Bouygues	4	Appartement		325000.0	270833.33	3620.77	4344.92	SE	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	74.8	5.0	LES MOULINS BECKER	Bouygues	946.0
948	84_3_LESMOULINSBECKER_Bouygues	4	Appartement		331000.0	275833.33	3268.17	3921.8	SO	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	84.4	3.0	LES MOULINS BECKER	Bouygues	948.0
951	84_5_LESMOULINSBECKER_Bouygues	4	Appartement		346000.0	288333.33	3416.27	4099.53	SO	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	84.4	5.0	LES MOULINS BECKER	Bouygues	951.0
954	84_4_LESMOULINSBECKER_Bouygues	4	Appartement		354000.0	295000.0	3495.26	4194.31	SO	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	84.4	4.0	LES MOULINS BECKER	Bouygues	954.0
955	86_2_LESMOULINSBECKER_Bouygues	4	Appartement		359000.0	299166.67	3458.57	4150.29	S	0	1	0	1	Strasbourg	67	fevrier 2024	180 RUE DE LA GANZAU 67100 Strasbourg	2021-11-08	86.5	2.0	LES MOULINS BECKER	Bouygues	955.0
956	36_4_L'INATTENDU_Bouygues	2	Appartement		196500.0	163750.0	4441.28	5329.54	N	0	1	0	1	Strasbourg	67	mai 2023	117 A ROUTE DES ROMAINS 67200 Strasbourg	2021-11-08	36.87	4.0	L'INATTENDU	Bouygues	956.0
957	41_1_L'INATTENDU_Bouygues	2	Appartement		196500.0	163750.0	3946.73	4736.08	SE	0	1	0	1	Strasbourg	67	mai 2023	117 A ROUTE DES ROMAINS 67200 Strasbourg	2021-11-08	41.49	1.0	L'INATTENDU	Bouygues	957.0
958	41_4_L'INATTENDU_Bouygues	2	Appartement		197500.0	164583.33	3981.21	4777.46	S	0	1	0	1	Strasbourg	67	mai 2023	117 A ROUTE DES ROMAINS 67200 Strasbourg	2021-11-08	41.34	4.0	L'INATTENDU	Bouygues	958.0
959	62_2_L'INATTENDU_Bouygues	3	Appartement		256500.0	213750.0	3422.19	4106.63	NE	0	1	0	1	Strasbourg	67	mai 2023	117 A ROUTE DES ROMAINS 67200 Strasbourg	2021-11-08	62.46	2.0	L'INATTENDU	Bouygues	959.0
960	63_3_L'INATTENDU_Bouygues	3	Appartement		262500.0	218750.0	3450.86	4141.03	NE	0	1	0	1	Strasbourg	67	mai 2023	117 A ROUTE DES ROMAINS 67200 Strasbourg	2021-11-08	63.39	3.0	L'INATTENDU	Bouygues	960.0
961	63_4_L'INATTENDU_Bouygues	3	Appartement		265500.0	221250.0	3490.3	4188.36	NE	0	1	0	1	Strasbourg	67	mai 2023	117 A ROUTE DES ROMAINS 67200 Strasbourg	2021-11-08	63.39	4.0	L'INATTENDU	Bouygues	961.0
962	83_2_L'INATTENDU_Bouygues	4	Appartement		296500.0	247083.33	2954.13	3544.95	SE	0	1	0	1	Strasbourg	67	mai 2023	117 A ROUTE DES ROMAINS 67200 Strasbourg	2021-11-08	83.64	2.0	L'INATTENDU	Bouygues	962.0
974	59_2_L'OPERA_Bouygues	3	Appartement		389000.0	324166.67	5410.89	6493.07	O	0	1	0	1	Reims	51	mai 2022	rue de Thillois 51100 Reims	2021-11-08	59.91	2.0	L'OPERA	Bouygues	974.0
975	85_1_L'OPERA_Bouygues	4	Appartement		418000.0	348333.33	4068.36	4882.04	E	0	1	0	1	Reims	51	mai 2022	rue de Thillois 51100 Reims	2021-11-08	85.62	1.0	L'OPERA	Bouygues	975.0
998	40_BeZen_Bouygues	2	Appartement		168500.0	140416.67	3500.79	4200.95	E	0	1	0	1	Bezannes	51	mai 2023	rue Georges CHarpak 51430 Bezannes	2021-11-08	40.11	0.0	BeZen	Bouygues	998.0
999	39_BeZen_Bouygues	2	Appartement		173500.0	144583.33	3644.65	4373.58	E	0	1	0	1	Bezannes	51	mai 2023	rue Georges CHarpak 51430 Bezannes	2021-11-08	39.67	0.0	BeZen	Bouygues	999.0
1001	40_1_BeZen_Bouygues	2	Appartement		180000.0	150000.0	3708.28	4449.94	O	0	1	0	1	Bezannes	51	mai 2023	rue Georges CHarpak 51430 Bezannes	2021-11-08	40.45	1.0	BeZen	Bouygues	1001.0
1002	40_2_BeZen_Bouygues	2	Appartement		185000.0	154166.67	3811.29	4573.55	NO	0	1	0	1	Bezannes	51	mai 2023	rue Georges CHarpak 51430 Bezannes	2021-11-08	40.45	2.0	BeZen	Bouygues	1002.0
1003	60_1_BeZen_Bouygues	3	Appartement		213000.0	177500.0	2948.02	3537.62	E	0	1	0	1	Bezannes	51	mai 2023	rue Georges CHarpak 51430 Bezannes	2021-11-08	60.21	1.0	BeZen	Bouygues	1003.0
1005	60_2_BeZen_Bouygues	3	Appartement		218000.0	181666.67	3017.22	3620.66	E	0	1	0	1	Bezannes	51	mai 2023	rue Georges CHarpak 51430 Bezannes	2021-11-08	60.21	2.0	BeZen	Bouygues	1005.0
1006	62_1_BeZen_Bouygues	3	Appartement		219000.0	182500.0	2898.67	3478.4	S	0	1	0	1	Bezannes	51	mai 2023	rue Georges CHarpak 51430 Bezannes	2021-11-08	62.96	1.0	BeZen	Bouygues	1006.0
1007	61_1_BeZen_Bouygues	3	Appartement		219000.0	182500.0	2949.73	3539.68	O	0	1	0	1	Bezannes	51	mai 2023	rue Georges CHarpak 51430 Bezannes	2021-11-08	61.87	1.0	BeZen	Bouygues	1007.0
1008	60_1__1_BeZen_Bouygues	3	Appartement		221000.0	184166.67	3060.26	3672.32	O	0	1	0	1	Bezannes	51	mai 2023	rue Georges CHarpak 51430 Bezannes	2021-11-08	60.18	1.0	BeZen	Bouygues	1008.0
1010	62_2_LESRIVAGES_Bouygues	3	Appartement		228000.0	190000.0	3027.41	3632.89	O	0	1	0	1	Nancy	54	fevrier 2023	45 boulevard Lobau 54000 Nancy	2021-11-08	62.76	2.0	LES RIVAGES	Bouygues	1010.0
1013	83_2_LESRIVAGES_Bouygues	4	Appartement		295000.0	245833.33	2937.43	3524.91	E	0	1	0	1	Nancy	54	fevrier 2023	45 boulevard Lobau 54000 Nancy	2021-11-08	83.69	2.0	LES RIVAGES	Bouygues	1013.0
1014	40_1_CtWillage_Bouygues	2	Appartement	139788.0	159000.5687	132500.47	3280.53	3936.63	SO	0	1	0	1	Woippy	57	mai 2023	AVENUE PIERRE MESSMER 57140 Woippy	2021-11-08	40.39	1.0	Ct Willage	Bouygues	1014.0
1015	67_1_CtWillage_Bouygues	3	Appartement	180229.0	204999.8104	170833.18	2519.29	3023.15	SE	0	1	0	1	Woippy	57	mai 2023	AVENUE PIERRE MESSMER 57140 Woippy	2021-11-08	67.81	1.0	Ct Willage	Bouygues	1015.0
1016	64_2_CtWillage_Bouygues	3	Appartement	184625.0	210000.0	175000.0	2723.31	3267.97	NE	0	1	0	1	Woippy	57	mai 2023	AVENUE PIERRE MESSMER 57140 Woippy	2021-11-08	64.26	2.0	Ct Willage	Bouygues	1016.0
1018	79_1_CtWillage_Bouygues	4	Appartement	192977.0	219499.9052	182916.59	2311.01	2773.21	NE	0	1	0	1	Woippy	57	mai 2023	AVENUE PIERRE MESSMER 57140 Woippy	2021-11-08	79.15	1.0	Ct Willage	Bouygues	1018.0
1019	79_2_CtWillage_Bouygues	4	Appartement	199571.0	227000.1896	189166.82	2389.98	2867.97	NE	0	1	0	1	Woippy	57	mai 2023	AVENUE PIERRE MESSMER 57140 Woippy	2021-11-08	79.15	2.0	Ct Willage	Bouygues	1019.0
1021	102_1_CtWillage_Bouygues	5	Appartement	235617.0	268000.3791	223333.65	2182.27	2618.73	SE	0	1	0	1	Woippy	57	mai 2023	AVENUE PIERRE MESSMER 57140 Woippy	2021-11-08	102.34	1.0	Ct Willage	Bouygues	1021.0
1022	102_2_CtWillage_Bouygues	5	Appartement	241771.0	275000.1896	229166.82	2239.27	2687.12	SE	0	1	0	1	Woippy	57	mai 2023	AVENUE PIERRE MESSMER 57140 Woippy	2021-11-08	102.34	2.0	Ct Willage	Bouygues	1022.0
1025	38_2_L'Olympe_Bouygues	2	Appartement		189500.0	157916.67	4080.53	4896.64	E	0	1	0	1	Metz	57	mai 2023	45-47 avenue de Strasbourg 57000 Metz	2021-11-08	38.7	2.0	L'Olympe	Bouygues	1025.0
1027	61_2_L'Olympe_Bouygues	3	Appartement		234000.0	195000.0	3165.58	3798.7	N	0	1	0	1	Metz	57	mai 2023	45-47 avenue de Strasbourg 57000 Metz	2021-11-08	61.6	2.0	L'Olympe	Bouygues	1027.0
1028	63_1_L'Olympe_Bouygues	3	Appartement		238000.0	198333.33	3118.45	3742.14	Traversant	0	1	0	1	Metz	57	mai 2023	45-47 avenue de Strasbourg 57000 Metz	2021-11-08	63.6	1.0	L'Olympe	Bouygues	1028.0
1029	63_3_L'Olympe_Bouygues	3	Appartement		246000.0	205000.0	3223.27	3867.92	Traversant	0	1	0	1	Metz	57	mai 2023	45-47 avenue de Strasbourg 57000 Metz	2021-11-08	63.6	3.0	L'Olympe	Bouygues	1029.0
1030	61_5_L'Olympe_Bouygues	3	Appartement		249000.0	207500.0	3368.51	4042.21	N	0	1	0	1	Metz	57	mai 2023	45-47 avenue de Strasbourg 57000 Metz	2021-11-08	61.6	5.0	L'Olympe	Bouygues	1030.0
1032	40_1_LESVILLASDUPARC_Bouygues	2	Appartement	119567.0	136000.3791	113333.65	2794.91	3353.89	SE	0	1	0	1	Nancy	54	mai 2023	RUE JEAN MONNET 54100 Nancy	2021-11-08	40.55	1.0	LES VILLAS DU PARC	Bouygues	1032.0
1034	43_1_LESVILLASDUPARC_Bouygues	2	Appartement	130996.0	149000.1896	124166.82	2877.56	3453.08	SE	0	1	0	1	Nancy	54	mai 2023	RUE JEAN MONNET 54100 Nancy	2021-11-08	43.15	1.0	LES VILLAS DU PARC	Bouygues	1034.0
1035	41_1_LESVILLASDUPARC_Bouygues	2	Appartement	131875.0	150000.0	125000.0	2994.73	3593.68	SE	0	1	0	1	Nancy	54	mai 2023	RUE JEAN MONNET 54100 Nancy	2021-11-08	41.74	1.0	LES VILLAS DU PARC	Bouygues	1035.0
1036	41_1__1_LESVILLASDUPARC_Bouygues	2	Appartement	131875.0	150000.0	125000.0	2994.73	3593.68	SE	0	1	0	1	Nancy	54	mai 2023	RUE JEAN MONNET 54100 Nancy	2021-11-08	41.74	1.0	LES VILLAS DU PARC	Bouygues	1036.0
1037	41_2_LESVILLASDUPARC_Bouygues	2	Appartement	134513.0	153000.5687	127500.47	3054.64	3665.56	SE	0	1	0	1	Nancy	54	mai 2023	RUE JEAN MONNET 54100 Nancy	2021-11-08	41.74	2.0	LES VILLAS DU PARC	Bouygues	1037.0
1038	43_1__1_LESVILLASDUPARC_Bouygues	2	Appartement	134513.0	153000.5687	127500.47	2954.82	3545.78	SE	0	1	0	1	Nancy	54	mai 2023	RUE JEAN MONNET 54100 Nancy	2021-11-08	43.15	1.0	LES VILLAS DU PARC	Bouygues	1038.0
1042	43_2_LESVILLASDUPARC_Bouygues	2	Appartement	138029.0	156999.8104	130833.18	3032.06	3638.47	SE	0	1	0	1	Nancy	54	mai 2023	RUE JEAN MONNET 54100 Nancy	2021-11-08	43.15	2.0	LES VILLAS DU PARC	Bouygues	1042.0
1044	60_2_LESVILLASDUPARC_Bouygues	3	Appartement	166163.0	189000.5687	157500.47	2612.38	3134.86	NE	0	1	0	1	Nancy	54	mai 2023	RUE JEAN MONNET 54100 Nancy	2021-11-08	60.29	2.0	LES VILLAS DU PARC	Bouygues	1044.0
1060	39_2_KONNECT_Bouygues	2	Appartement	130117.0	148000.3791	123333.65	3131.89	3758.26	NE	0	1	0	0	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	39.38	2.0	KONNECT	Bouygues	1060.0
1061	39_2__1_KONNECT_Bouygues	2	Appartement	130996.0	149000.1896	124166.82	3125.27	3750.32	NE	0	1	0	0	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	39.73	2.0	KONNECT	Bouygues	1061.0
1062	39_3_KONNECT_Bouygues	2	Appartement	133633.0	151999.6209	126666.35	3216.51	3859.82	NE	0	1	0	0	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	39.38	3.0	KONNECT	Bouygues	1062.0
1064	40_2_KONNECT_Bouygues	2	Appartement	137150.0	156000.0	130000.0	3173.05	3807.66	NO	0	1	0	0	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	40.97	2.0	KONNECT	Bouygues	1064.0
1065	39_2__2_KONNECT_Bouygues	2	Appartement	138029.0	156999.8104	130833.18	3293.06	3951.67	SO	0	1	0	0	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	39.73	2.0	KONNECT	Bouygues	1065.0
1066	39_4_KONNECT_Bouygues	2	Appartement	140667.0	160000.3791	133333.65	3385.82	4062.99	NE	0	1	0	1	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	39.38	4.0	KONNECT	Bouygues	1066.0
1068	60_2_KONNECT_Bouygues	3	Appartement	176713.0	201000.5687	167500.47	2783.32	3339.99	SE	0	1	0	1	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	60.18	2.0	KONNECT	Bouygues	1068.0
1070	64_2_KONNECT_Bouygues	3	Appartement	183746.0	209000.1896	174166.82	2703.61	3244.34	SE	0	1	0	1	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	64.42	2.0	KONNECT	Bouygues	1070.0
1071	60_2__1_KONNECT_Bouygues	3	Appartement	186383.0	211999.6209	176666.35	2935.63	3522.76	SE	0	1	0	1	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	60.18	2.0	KONNECT	Bouygues	1071.0
1072	60_3_KONNECT_Bouygues	3	Appartement	190779.0	216999.8104	180833.18	3010.37	3612.45	SE	0	1	0	1	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	60.07	3.0	KONNECT	Bouygues	1072.0
1073	65_3_KONNECT_Bouygues	3	Appartement	190779.0	216999.8104	180833.18	2771.81	3326.18	SE	0	1	0	1	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	65.24	3.0	KONNECT	Bouygues	1073.0
1074	65_3__1_KONNECT_Bouygues	3	Appartement	190779.0	216999.8104	180833.18	2771.81	3326.18	SO	0	1	0	1	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	65.24	3.0	KONNECT	Bouygues	1074.0
1075	64_3_KONNECT_Bouygues	3	Appartement	208363.0	237000.5687	197500.47	3081.61	3697.93	SO	0	1	0	1	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	64.09	3.0	KONNECT	Bouygues	1075.0
1076	79_2_KONNECT_Bouygues	4	Appartement	214517.0	244000.3791	203333.65	2563.14	3075.76	SE	0	1	0	1	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	79.33	2.0	KONNECT	Bouygues	1076.0
1077	60_1_KONNECT_Bouygues	3	Appartement		218000.0	181666.67	3018.72	3622.47	SO	0	1	0	1	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	60.18	1.0	KONNECT	Bouygues	1077.0
1079	81_3_KONNECT_Bouygues	4	Appartement	235617.0	268000.3791	223333.65	2727.91	3273.49	SO	0	1	0	1	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	81.87	3.0	KONNECT	Bouygues	1079.0
1080	84_4_KONNECT_Bouygues	4	Appartement	240892.0	274000.3791	228333.65	2690.08	3228.09	SE	0	1	0	1	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	84.88	4.0	KONNECT	Bouygues	1080.0
1081	98_4_KONNECT_Bouygues	5	Appartement	274300.0	312000.0	260000.0	2652.25	3182.7	NO	0	1	0	1	Metz	57	fevrier 2024	112 AVENUE DE THIONVILLE 57050 Metz	2021-11-08	98.03	4.0	KONNECT	Bouygues	1081.0
1083	89_2_EMERGENCE_Bouygues	4	Appartement		290700.0	242250.0	2702.18	3242.61	Traversant	0	1	0	1	Saint-Max	54	fevrier 2022	8 Rue John Fitzgerald Kennedy (BAT A) 54130 Saint-Max	2021-11-08	89.65	2.0	EMERGENCE	Bouygues	1083.0
1128	49_3_SecretGarden_Bouygues	2	Appartement	122023.0	138793.9336	115661.61	2346.08	2815.29	E	0	1	0	1	Lille	59	mai 2024	RUE DE L EUROPE 59000 Lille	2021-11-08	49.3	3.0	Secret Garden	Bouygues	1128.0
1130	49_1_SecretGarden_Bouygues	2	Appartement	122656.0	139513.9336	116261.61	2343.98	2812.78	E	0	1	0	1	Lille	59	mai 2024	RUE DE L EUROPE 59000 Lille	2021-11-08	49.6	1.0	Secret Garden	Bouygues	1130.0
1138	82_1_SecretGarden_Bouygues	4	Appartement	191864.0	218233.9336	181861.61	2207.06	2648.47	SE	0	1	0	1	Lille	59	mai 2024	RUE DE L EUROPE 59000 Lille	2021-11-08	82.4	1.0	Secret Garden	Bouygues	1138.0
1139	82_2_SecretGarden_Bouygues	4	Appartement	191864.0	218233.9336	181861.61	2207.06	2648.47	SE	0	1	0	1	Lille	59	mai 2024	RUE DE L EUROPE 59000 Lille	2021-11-08	82.4	2.0	Secret Garden	Bouygues	1139.0
1140	82_3_SecretGarden_Bouygues	4	Appartement	191864.0	218233.9336	181861.61	2207.06	2648.47	SE	0	1	0	1	Lille	59	mai 2024	RUE DE L EUROPE 59000 Lille	2021-11-08	82.4	3.0	Secret Garden	Bouygues	1140.0
